Frame_1,Frame_2,Frame_3,Frame_4,Frame_5,Label
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_110.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_112.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_114.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_116.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_118.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_100.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_102.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_104.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_106.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_108.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_90.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_92.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_94.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_96.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_98.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_80.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_82.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_84.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_86.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_88.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_70.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_72.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_74.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_76.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_78.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_60.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_62.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_64.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_66.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_68.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_50.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_52.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_54.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_56.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_58.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_40.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_42.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_44.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_46.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_48.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_30.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_32.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_34.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_36.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_38.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_20.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_22.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_24.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_26.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_28.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_10.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_12.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_14.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_16.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_18.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_0.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_2.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_4.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_6.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_029/frame_8.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_12.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_10.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_8.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_6.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_4.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_22.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_20.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_18.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_16.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_14.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_32.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_30.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_28.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_26.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_24.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_42.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_40.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_38.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_36.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_34.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_52.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_50.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_48.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_46.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_44.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_62.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_60.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_58.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_56.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_54.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_72.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_70.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_68.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_66.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_64.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_82.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_80.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_78.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_76.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_74.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_92.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_90.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_88.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_86.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_84.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_102.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_100.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_98.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_96.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_94.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_112.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_110.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_108.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_106.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_104.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_122.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_120.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_118.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_116.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_114.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_132.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_130.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_128.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_126.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_124.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_142.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_140.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_138.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_136.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_134.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_152.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_150.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_148.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_146.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_144.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_162.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_160.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_158.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_156.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_154.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_172.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_170.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_168.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_166.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_164.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_182.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_180.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_178.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_176.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_174.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_192.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_190.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_188.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_186.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_184.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_202.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_200.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_198.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_196.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_194.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_212.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_210.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_208.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_206.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_204.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_222.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_220.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_218.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_216.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_214.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_232.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_230.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_228.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_226.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_224.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_242.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_240.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_238.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_236.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_234.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_252.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_250.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_248.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_246.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_244.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_262.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_260.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_258.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_256.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_254.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_272.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_270.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_268.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_266.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_264.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_282.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_280.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_278.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_276.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_274.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_292.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_290.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_288.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_286.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_284.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_302.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_300.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_298.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_296.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_294.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_312.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_310.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_308.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_306.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_304.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_322.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_320.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_318.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_316.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_314.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_332.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_330.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_328.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_326.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_324.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_342.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_340.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_338.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_336.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_334.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_352.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_350.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_348.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_346.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_344.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_362.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_360.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_358.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_356.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_354.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_372.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_370.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_368.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_366.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_364.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_382.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_380.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_378.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_376.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_374.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_392.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_390.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_388.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_386.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_384.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_402.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_400.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_398.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_396.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_394.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_412.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_410.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_408.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_406.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_404.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_422.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_420.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_418.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_416.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_414.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_432.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_430.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_428.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_426.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_424.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_442.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_440.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_438.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_436.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_434.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_452.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_450.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_448.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_446.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_444.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_462.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_460.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_458.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_456.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_030/frame_454.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_10.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_8.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_6.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_4.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_2.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_20.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_18.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_16.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_14.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_12.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_30.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_28.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_26.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_24.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_22.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_40.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_38.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_36.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_34.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_32.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_50.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_48.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_46.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_44.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_42.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_60.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_58.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_56.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_54.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_52.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_70.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_68.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_66.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_64.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_62.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_80.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_78.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_76.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_74.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_72.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_90.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_88.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_86.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_84.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_82.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_100.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_98.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_96.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_94.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_92.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_110.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_108.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_106.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_104.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_102.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_120.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_118.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_116.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_114.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_112.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_130.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_128.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_126.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_124.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_122.png,0
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_140.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_138.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_136.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_134.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_031/frame_132.png,0
